"Churn","SeniorCitizen","Dependents","tenure","MultipleLines","InternetService","PaperlessBilling","PaymentMethod","TotalCharges","Contrat_par_mois"
1,"No","No",1,"No","DSL","Yes","Electronic check",50.75,"Yes"
0,"No","Yes",53,"Yes","DSL","Yes","Electronic check",4449.75,"No"
1,"No","Yes",14,"No","Fiber optic","Yes","Credit card (automatic)",1208.35,"Yes"
0,"No","No",21,"No","Fiber optic","Yes","Bank transfer (automatic)",1956.4,"Yes"
0,"No","No",35,"No","DSL","Yes","Electronic check",2096.1,"Yes"
0,"Yes","No",32,"No","Fiber optic","Yes","Electronic check",2665,"Yes"
0,"No","No",59,"No_phone_service","DSL","Yes","Electronic check",3005.8,"Yes"
1,"No","No",36,"No","DSL","Yes","Mailed check",2498.4,"No"
0,"No","No",40,"No","DSL","No","Mailed check",2586,"Yes"
0,"No","Yes",40,"Yes","Fiber optic","Yes","Electronic check",3292.3,"Yes"
1,"No","Yes",9,"No","DSL","Yes","Mailed check",651.4,"Yes"
0,"No","Yes",63,"No","DSL","No","Credit card (automatic)",4674.55,"No"
0,"No","No",3,"No","Fiber optic","Yes","Electronic check",232.35,"Yes"
0,"No","Yes",40,"No_phone_service","DSL","No","Mailed check",2448.5,"No"
0,"No","No",8,"No","Fiber optic","Yes","Mailed check",658.1,"Yes"
0,"Yes","No",34,"No","Fiber optic","No","Mailed check",3128.8,"No"
1,"No","No",5,"No_phone_service","DSL","No","Mailed check",223.45,"Yes"
1,"Yes","No",9,"Yes","Fiber optic","Yes","Credit card (automatic)",919.4,"Yes"
0,"No","No",9,"Yes","DSL","Yes","Credit card (automatic)",653.95,"Yes"
0,"No","Yes",31,"Yes","DSL","No","Bank transfer (automatic)",1825.5,"Yes"
1,"No","No",2,"No","Fiber optic","Yes","Electronic check",181.65,"Yes"
1,"No","No",1,"No","DSL","Yes","Electronic check",45.65,"Yes"
1,"No","No",8,"No","Fiber optic","Yes","Mailed check",551.35,"Yes"
0,"No","No",9,"No_phone_service","DSL","No","Electronic check",359.4,"Yes"
1,"Yes","No",2,"No","Fiber optic","Yes","Bank transfer (automatic)",115.95,"Yes"
1,"No","No",3,"No","DSL","No","Electronic check",165.2,"Yes"
0,"No","No",25,"No","Fiber optic","Yes","Credit card (automatic)",2338.35,"Yes"
0,"Yes","No",1,"No","DSL","No","Electronic check",46.3,"Yes"
0,"No","Yes",45,"Yes","DSL","No","Mailed check",3541.1,"Yes"
1,"Yes","Yes",51,"Yes","Fiber optic","Yes","Electronic check",4146.05,"Yes"
0,"No","No",38,"Yes","DSL","Yes","Bank transfer (automatic)",2522.4,"Yes"
1,"No","No",2,"No","DSL","No","Mailed check",81,"Yes"
0,"No","No",34,"No","DSL","Yes","Electronic check",1734.2,"Yes"
0,"No","No",70,"Yes","Fiber optic","Yes","Electronic check",7069.3,"No"
0,"No","No",13,"No","DSL","No","Mailed check",742.9,"No"
1,"No","No",39,"Yes","Fiber optic","No","Electronic check",3017.65,"Yes"
0,"No","No",61,"Yes","Fiber optic","Yes","Electronic check",6423,"No"
1,"No","No",12,"Yes","Fiber optic","Yes","Bank transfer (automatic)",1164.3,"Yes"
0,"No","No",41,"No","Fiber optic","Yes","Credit card (automatic)",4220.35,"No"
0,"No","No",21,"Yes","Fiber optic","Yes","Electronic check",1558.7,"Yes"
0,"Yes","No",55,"No_phone_service","DSL","Yes","Bank transfer (automatic)",2743.45,"No"
0,"No","No",69,"No_phone_service","DSL","No","Bank transfer (automatic)",4055.5,"No"
1,"Yes","Yes",26,"Yes","Fiber optic","No","Electronic check",2710.25,"Yes"
0,"Yes","No",69,"No","Fiber optic","No","Credit card (automatic)",6055.55,"No"
1,"Yes","No",18,"No_phone_service","DSL","Yes","Electronic check",810.7,"Yes"
0,"No","Yes",47,"Yes","DSL","No","Electronic check",2538.2,"Yes"
0,"No","Yes",72,"No","DSL","No","Bank transfer (automatic)",6129.2,"No"
0,"Yes","No",33,"No_phone_service","DSL","Yes","Electronic check",1750.85,"Yes"
1,"No","Yes",2,"No_phone_service","DSL","Yes","Mailed check",36.55,"Yes"
0,"No","Yes",72,"Yes","DSL","No","Credit card (automatic)",6652.45,"No"
0,"Yes","No",37,"No","Fiber optic","Yes","Bank transfer (automatic)",2575.45,"Yes"
0,"Yes","Yes",62,"Yes","Fiber optic","Yes","Credit card (automatic)",6019.35,"Yes"
0,"No","Yes",23,"No","DSL","Yes","Bank transfer (automatic)",1284.2,"Yes"
0,"No","No",9,"No","DSL","Yes","Mailed check",653.25,"Yes"
1,"Yes","No",1,"No","DSL","Yes","Electronic check",49.55,"Yes"
0,"No","No",24,"Yes","Fiber optic","Yes","Mailed check",1928.7,"Yes"
0,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",71.25,"Yes"
0,"Yes","No",72,"Yes","Fiber optic","No","Bank transfer (automatic)",7845.8,"No"
1,"Yes","No",2,"No","DSL","No","Credit card (automatic)",115.1,"Yes"
0,"Yes","No",60,"Yes","Fiber optic","Yes","Credit card (automatic)",6029,"No"
1,"Yes","No",29,"Yes","Fiber optic","Yes","Electronic check",2745.2,"Yes"
0,"No","No",49,"No","DSL","Yes","Bank transfer (automatic)",3721.9,"No"
0,"Yes","No",30,"Yes","Fiber optic","Yes","Electronic check",3121.1,"Yes"
0,"No","No",39,"No","Fiber optic","No","Electronic check",3219.75,"No"
0,"Yes","No",8,"No","Fiber optic","Yes","Electronic check",572.85,"Yes"
0,"No","Yes",51,"Yes","Fiber optic","Yes","Electronic check",4554.85,"No"
1,"Yes","No",1,"No_phone_service","DSL","No","Electronic check",25.25,"Yes"
0,"No","No",38,"No_phone_service","DSL","Yes","Bank transfer (automatic)",2193.2,"No"
0,"No","No",28,"No","Fiber optic","No","Credit card (automatic)",2433.5,"Yes"
0,"Yes","No",49,"No","DSL","No","Mailed check",2398.4,"No"
0,"No","No",10,"No","DSL","No","Electronic check",583,"Yes"
0,"No","No",67,"Yes","Fiber optic","No","Credit card (automatic)",7332.4,"No"
0,"No","No",7,"No_phone_service","DSL","Yes","Credit card (automatic)",249.55,"No"
0,"No","No",51,"No","Fiber optic","No","Credit card (automatic)",4475.9,"No"
1,"No","No",9,"No","DSL","No","Electronic check",416.45,"Yes"
0,"No","No",9,"No","Fiber optic","Yes","Mailed check",788.6,"Yes"
0,"No","No",4,"No","DSL","Yes","Mailed check",202.3,"Yes"
0,"No","No",71,"Yes","Fiber optic","Yes","Electronic check",6994.6,"No"
1,"No","Yes",50,"Yes","Fiber optic","Yes","Bank transfer (automatic)",4116.15,"Yes"
0,"Yes","Yes",24,"No","Fiber optic","Yes","Electronic check",2263.45,"No"
0,"No","No",22,"No","DSL","Yes","Bank transfer (automatic)",1374.35,"No"
0,"No","No",44,"Yes","Fiber optic","Yes","Electronic check",4915.15,"Yes"
1,"No","No",1,"Yes","Fiber optic","Yes","Electronic check",75.1,"Yes"
1,"No","No",54,"Yes","DSL","Yes","Credit card (automatic)",3715.65,"No"
1,"No","No",42,"Yes","Fiber optic","Yes","Electronic check",4273.45,"Yes"
1,"No","No",1,"No","DSL","No","Electronic check",45.8,"Yes"
0,"No","No",30,"No","DSL","No","Electronic check",2044.75,"No"
0,"No","No",1,"No_phone_service","DSL","No","Mailed check",30.55,"Yes"
0,"No","Yes",16,"Yes","DSL","No","Electronic check",1398.25,"Yes"
1,"No","No",9,"No_phone_service","DSL","No","Mailed check",328.95,"Yes"
1,"Yes","No",46,"Yes","Fiber optic","Yes","Electronic check",4680.05,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",69.1,"Yes"
0,"No","No",71,"No","DSL","No","Bank transfer (automatic)",3778.2,"No"
0,"No","No",43,"Yes","Fiber optic","Yes","Credit card (automatic)",3161.4,"Yes"
0,"No","No",50,"No_phone_service","DSL","Yes","Bank transfer (automatic)",2188.45,"No"
1,"No","No",13,"Yes","Fiber optic","Yes","Mailed check",999.45,"Yes"
1,"No","Yes",19,"No","Fiber optic","No","Bank transfer (automatic)",1888.65,"No"
0,"No","No",41,"Yes","Fiber optic","No","Bank transfer (automatic)",3990.6,"Yes"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",71.15,"Yes"
1,"No","No",24,"No_phone_service","DSL","Yes","Credit card (automatic)",1240.25,"Yes"
0,"No","No",40,"Yes","DSL","No","Bank transfer (automatic)",2635,"No"
0,"No","Yes",3,"Yes","DSL","Yes","Bank transfer (automatic)",235,"Yes"
0,"No","No",37,"Yes","DSL","No","Bank transfer (automatic)",2347.85,"No"
1,"No","Yes",67,"Yes","Fiber optic","Yes","Credit card (automatic)",7156.2,"No"
0,"No","Yes",32,"Yes","Fiber optic","Yes","Electronic check",3089.6,"Yes"
1,"No","No",6,"No","DSL","Yes","Electronic check",270.8,"Yes"
0,"No","Yes",32,"Yes","Fiber optic","No","Electronic check",2901.8,"Yes"
0,"No","No",59,"Yes","Fiber optic","Yes","Electronic check",4949.1,"Yes"
0,"No","No",30,"No","DSL","No","Bank transfer (automatic)",2198.9,"No"
1,"Yes","No",20,"Yes","Fiber optic","Yes","Electronic check",1520.9,"Yes"
0,"No","Yes",68,"Yes","DSL","Yes","Credit card (automatic)",5163,"No"
0,"No","Yes",69,"Yes","DSL","No","Credit card (automatic)",4059.85,"No"
0,"No","No",26,"Yes","Fiber optic","Yes","Mailed check",2281.6,"Yes"
0,"No","No",1,"Yes","DSL","No","Mailed check",50.75,"Yes"
0,"No","Yes",55,"Yes","DSL","Yes","Bank transfer (automatic)",4264.25,"No"
0,"No","No",44,"No","DSL","No","Electronic check",2774.55,"No"
1,"Yes","No",46,"No","Fiber optic","Yes","Electronic check",3605.2,"Yes"
0,"No","Yes",69,"No","DSL","Yes","Bank transfer (automatic)",4069.9,"No"
0,"Yes","No",11,"No","Fiber optic","Yes","Electronic check",874.2,"Yes"
1,"No","No",11,"Yes","Fiber optic","Yes","Electronic check",1145.35,"Yes"
0,"No","No",29,"No","DSL","No","Bank transfer (automatic)",1323.7,"Yes"
0,"No","No",57,"Yes","Fiber optic","Yes","Electronic check",5497.05,"Yes"
0,"No","No",42,"No","DSL","No","Credit card (automatic)",2455.05,"Yes"
0,"No","Yes",23,"No_phone_service","DSL","No","Bank transfer (automatic)",947.4,"No"
1,"No","No",1,"No","Fiber optic","Yes","Mailed check",70.8,"Yes"
1,"No","No",16,"Yes","Fiber optic","Yes","Credit card (automatic)",1448.6,"Yes"
1,"No","No",3,"Yes","Fiber optic","Yes","Electronic check",291.9,"Yes"
0,"No","No",67,"Yes","DSL","Yes","Bank transfer (automatic)",5903.15,"No"
1,"No","No",57,"Yes","Fiber optic","Yes","Credit card (automatic)",5921.35,"Yes"
0,"No","No",2,"No","Fiber optic","Yes","Electronic check",146.65,"Yes"
0,"No","Yes",23,"Yes","DSL","Yes","Bank transfer (automatic)",1759.4,"No"
0,"No","Yes",25,"No_phone_service","DSL","No","Bank transfer (automatic)",844.45,"No"
0,"Yes","No",72,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7774.05,"No"
0,"No","No",2,"Yes","Fiber optic","Yes","Electronic check",134.05,"Yes"
1,"No","No",5,"Yes","DSL","Yes","Mailed check",249.95,"Yes"
0,"No","No",35,"No_phone_service","DSL","No","Electronic check",1701.65,"Yes"
0,"No","Yes",2,"No","Fiber optic","Yes","Electronic check",135.75,"Yes"
0,"No","Yes",72,"Yes","Fiber optic","Yes","Credit card (automatic)",7732.65,"No"
0,"No","No",41,"Yes","Fiber optic","Yes","Electronic check",4282.4,"Yes"
1,"No","Yes",4,"No","DSL","No","Electronic check",219.65,"Yes"
0,"No","No",26,"No","Fiber optic","No","Bank transfer (automatic)",2018.1,"No"
1,"No","No",7,"No","Fiber optic","Yes","Electronic check",669,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",68.95,"Yes"
0,"No","Yes",4,"Yes","DSL","Yes","Mailed check",224.85,"Yes"
0,"No","No",48,"No","DSL","No","Credit card (automatic)",3771.5,"No"
1,"Yes","No",2,"Yes","Fiber optic","Yes","Electronic check",196.75,"Yes"
0,"Yes","No",12,"No","DSL","Yes","Electronic check",943.85,"No"
0,"No","No",60,"Yes","Fiber optic","Yes","Bank transfer (automatic)",6572.85,"Yes"
0,"No","No",55,"No","DSL","Yes","Electronic check",3175.85,"No"
0,"No","No",1,"No_phone_service","DSL","No","Mailed check",29.15,"Yes"
1,"No","No",4,"Yes","Fiber optic","Yes","Electronic check",318.9,"Yes"
1,"No","No",1,"No_phone_service","DSL","Yes","Mailed check",24.45,"Yes"
0,"No","No",42,"No","DSL","No","Credit card (automatic)",2762.75,"No"
0,"No","No",1,"No","DSL","No","Bank transfer (automatic)",49.55,"Yes"
1,"No","No",7,"Yes","Fiber optic","Yes","Credit card (automatic)",631.85,"Yes"
0,"No","No",3,"No","Fiber optic","Yes","Credit card (automatic)",232.5,"Yes"
0,"No","No",72,"Yes","DSL","Yes","Credit card (automatic)",5919.35,"No"
0,"No","No",15,"Yes","DSL","Yes","Electronic check",749.25,"Yes"
1,"No","No",4,"No","Fiber optic","Yes","Electronic check",307.4,"Yes"
1,"Yes","No",1,"No","DSL","Yes","Electronic check",55.8,"Yes"
0,"No","No",72,"Yes","Fiber optic","Yes","Credit card (automatic)",8240.85,"No"
0,"No","No",55,"Yes","Fiber optic","Yes","Credit card (automatic)",4266.4,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",79.05,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Electronic check",95,"Yes"
1,"No","No",1,"No_phone_service","DSL","No","Mailed check",25.2,"Yes"
0,"Yes","Yes",52,"Yes","DSL","Yes","Electronic check",4079.55,"No"
1,"Yes","No",41,"Yes","Fiber optic","Yes","Electronic check",4187.75,"Yes"
0,"No","No",43,"No","DSL","Yes","Mailed check",2391.15,"No"
0,"No","No",3,"Yes","DSL","No","Bank transfer (automatic)",137.25,"Yes"
1,"Yes","Yes",66,"Yes","DSL","No","Credit card (automatic)",5154.6,"No"
0,"No","Yes",55,"No","DSL","Yes","Credit card (automatic)",3119.9,"No"
0,"No","Yes",12,"Yes","Fiber optic","Yes","Electronic check",966.55,"Yes"
0,"No","No",66,"Yes","Fiber optic","Yes","Electronic check",6936.85,"Yes"
1,"Yes","No",35,"Yes","Fiber optic","Yes","Electronic check",3496.3,"Yes"
1,"Yes","No",10,"Yes","Fiber optic","Yes","Electronic check",914.3,"Yes"
0,"No","Yes",27,"Yes","Fiber optic","Yes","Bank transfer (automatic)",1929,"Yes"
0,"No","No",58,"No","Fiber optic","Yes","Electronic check",5817.7,"Yes"
1,"No","No",54,"No","Fiber optic","No","Bank transfer (automatic)",6110.2,"No"
0,"No","No",6,"No","Fiber optic","Yes","Electronic check",435,"Yes"
1,"Yes","No",26,"No","Fiber optic","Yes","Electronic check",2351.8,"Yes"
0,"No","No",8,"No","DSL","Yes","Mailed check",445.85,"Yes"
0,"No","No",12,"No","Fiber optic","Yes","Electronic check",912,"Yes"
1,"No","No",15,"Yes","DSL","Yes","Electronic check",679.55,"Yes"
0,"No","No",43,"Yes","DSL","Yes","Electronic check",3581.6,"No"
0,"No","No",42,"Yes","Fiber optic","Yes","Electronic check",4222.95,"Yes"
1,"No","No",31,"Yes","DSL","No","Credit card (automatic)",1994.3,"Yes"
0,"No","Yes",66,"Yes","Fiber optic","Yes","Credit card (automatic)",5930.05,"No"
1,"Yes","No",18,"Yes","Fiber optic","Yes","Electronic check",1505.85,"Yes"
1,"No","No",61,"Yes","Fiber optic","Yes","Electronic check",5638.3,"No"
0,"No","No",10,"Yes","Fiber optic","No","Electronic check",797.25,"Yes"
1,"Yes","No",1,"No","Fiber optic","Yes","Electronic check",71.65,"Yes"
0,"Yes","No",18,"No","Fiber optic","Yes","Electronic check",1359.45,"Yes"
1,"No","No",24,"Yes","Fiber optic","Yes","Electronic check",2542.45,"Yes"
0,"No","Yes",1,"No","DSL","No","Electronic check",44.55,"Yes"
0,"No","No",2,"No","DSL","Yes","Mailed check",87.3,"Yes"
0,"No","Yes",69,"Yes","Fiber optic","Yes","Electronic check",7297.75,"No"
0,"No","No",72,"Yes","DSL","Yes","Credit card (automatic)",6301.7,"No"
1,"No","No",3,"Yes","Fiber optic","Yes","Electronic check",210.3,"Yes"
0,"Yes","Yes",50,"Yes","DSL","Yes","Bank transfer (automatic)",3822.45,"No"
0,"No","No",58,"Yes","Fiber optic","Yes","Credit card (automatic)",6393.65,"No"
0,"No","No",46,"No_phone_service","DSL","Yes","Bank transfer (automatic)",1489.3,"No"
0,"Yes","No",72,"Yes","Fiber optic","Yes","Credit card (automatic)",8061.5,"Yes"
1,"Yes","No",1,"Yes","Fiber optic","Yes","Electronic check",74.2,"Yes"
0,"No","Yes",6,"Yes","Fiber optic","Yes","Mailed check",518.75,"Yes"
0,"No","No",72,"Yes","DSL","No","Bank transfer (automatic)",5763.15,"No"
0,"No","No",4,"No","DSL","Yes","Mailed check",238.5,"Yes"
1,"Yes","No",43,"Yes","Fiber optic","Yes","Electronic check",4388.4,"Yes"
1,"No","No",4,"Yes","Fiber optic","Yes","Electronic check",420.2,"Yes"
1,"Yes","No",25,"Yes","Fiber optic","Yes","Electronic check",2177.45,"No"
0,"No","No",51,"Yes","DSL","Yes","Credit card (automatic)",3950.85,"No"
0,"No","No",12,"Yes","DSL","No","Bank transfer (automatic)",827.05,"Yes"
1,"No","Yes",57,"No","DSL","Yes","Bank transfer (automatic)",3913.3,"No"
0,"No","No",64,"Yes","DSL","No","Bank transfer (automatic)",3756.45,"No"
1,"No","No",4,"No","Fiber optic","Yes","Electronic check",443.9,"No"
0,"No","No",26,"Yes","Fiber optic","Yes","Bank transfer (automatic)",2599.95,"Yes"
1,"Yes","No",36,"Yes","Fiber optic","Yes","Electronic check",3436.1,"Yes"
0,"No","No",27,"Yes","Fiber optic","No","Credit card (automatic)",2462.55,"Yes"
1,"Yes","No",1,"No","Fiber optic","No","Mailed check",70.85,"Yes"
1,"No","No",35,"Yes","DSL","Yes","Credit card (automatic)",3110.1,"No"
1,"No","No",4,"No","Fiber optic","Yes","Electronic check",280.85,"Yes"
0,"No","Yes",8,"No","DSL","Yes","Electronic check",411.75,"Yes"
0,"No","No",2,"No","DSL","No","Mailed check",103.7,"Yes"
1,"No","No",58,"Yes","Fiber optic","Yes","Bank transfer (automatic)",6144.55,"No"
0,"No","No",51,"No","DSL","Yes","Credit card (automatic)",4089.45,"No"
0,"No","No",46,"Yes","Fiber optic","No","Bank transfer (automatic)",3249.4,"Yes"
0,"No","No",50,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5405.8,"Yes"
0,"No","Yes",53,"No","DSL","No","Credit card (automatic)",3363.8,"Yes"
0,"No","No",61,"Yes","Fiber optic","Yes","Electronic check",7132.15,"Yes"
0,"No","No",47,"No","DSL","Yes","Bank transfer (automatic)",4138.9,"No"
0,"No","No",54,"Yes","Fiber optic","Yes","Bank transfer (automatic)",5121.75,"No"
0,"No","Yes",19,"No_phone_service","DSL","Yes","Credit card (automatic)",566.1,"Yes"
0,"No","Yes",26,"No","Fiber optic","Yes","Electronic check",2715.3,"No"
0,"No","No",17,"Yes","Fiber optic","Yes","Electronic check",1742.5,"Yes"
1,"No","No",30,"Yes","Fiber optic","Yes","Electronic check",2983.8,"Yes"
0,"No","No",26,"No","DSL","Yes","Credit card (automatic)",1905.7,"No"
1,"No","Yes",21,"No","Fiber optic","Yes","Bank transfer (automatic)",1565.7,"Yes"
0,"No","No",50,"Yes","Fiber optic","Yes","Electronic check",4858.7,"No"
0,"No","No",68,"No_phone_service","DSL","Yes","Electronic check",3723.65,"No"
1,"No","No",3,"Yes","Fiber optic","Yes","Bank transfer (automatic)",298.35,"Yes"
0,"No","Yes",9,"No","Fiber optic","No","Electronic check",970.45,"Yes"
0,"No","Yes",51,"No_phone_service","DSL","No","Bank transfer (automatic)",1782,"No"
0,"No","No",9,"No","DSL","Yes","Electronic check",405.7,"Yes"
1,"Yes","Yes",41,"Yes","Fiber optic","Yes","Electronic check",4534.9,"No"
0,"No","No",22,"Yes","Fiber optic","Yes","Electronic check",2415.95,"Yes"
1,"No","Yes",21,"No_phone_service","DSL","Yes","Electronic check",1157.05,"No"
0,"No","Yes",71,"Yes","Fiber optic","Yes","Bank transfer (automatic)",8297.5,"No"
1,"No","No",1,"No","DSL","No","Electronic check",45.75,"Yes"
0,"No","Yes",26,"Yes","DSL","Yes","Credit card (automatic)",2083.1,"No"
0,"No","No",71,"Yes","DSL","No","Bank transfer (automatic)",4681.75,"No"
0,"No","No",4,"No","DSL","Yes","Credit card (automatic)",176.2,"Yes"
0,"No","No",12,"Yes","Fiber optic","Yes","Electronic check",1001.2,"Yes"
0,"No","No",18,"Yes","Fiber optic","Yes","Electronic check",1594.75,"Yes"
0,"No","No",3,"Yes","Fiber optic","Yes","Electronic check",212.4,"Yes"
0,"Yes","No",72,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7677.4,"No"
1,"No","No",11,"No","Fiber optic","No","Electronic check",815.5,"Yes"
1,"No","No",1,"No","Fiber optic","No","Credit card (automatic)",80.15,"Yes"
1,"No","No",72,"Yes","Fiber optic","Yes","Electronic check",8109.8,"No"
0,"No","No",42,"Yes","DSL","No","Credit card (automatic)",2386.85,"No"
0,"Yes","No",7,"No","DSL","Yes","Mailed check",419.35,"Yes"
0,"No","No",68,"Yes","Fiber optic","No","Mailed check",7990.05,"No"
0,"No","Yes",72,"Yes","Fiber optic","Yes","Electronic check",8425.15,"No"
0,"Yes","No",52,"Yes","Fiber optic","Yes","Electronic check",5647.95,"Yes"
0,"No","No",67,"Yes","Fiber optic","Yes","Bank transfer (automatic)",7567.2,"No"
0,"No","No",1,"No_phone_service","DSL","No","Mailed check",29.9,"Yes"
0,"No","No",53,"No","Fiber optic","Yes","Mailed check",4348.1,"Yes"
1,"No","No",3,"No_phone_service","DSL","No","Credit card (automatic)",108.95,"Yes"
1,"No","No",1,"No","Fiber optic","No","Electronic check",78.8,"Yes"
0,"No","No",19,"No","Fiber optic","No","Mailed check",1682.4,"Yes"
0,"Yes","No",60,"Yes","Fiber optic","Yes","Bank transfer (automatic)",6925.9,"No"
1,"No","No",47,"Yes","Fiber optic","Yes","Electronic check",5127.95,"Yes"
1,"No","No",18,"No","DSL","No","Electronic check",874.8,"Yes"
0,"No","Yes",60,"Yes","Fiber optic","No","Credit card (automatic)",6758.45,"No"
0,"No","No",59,"No","Fiber optic","Yes","Credit card (automatic)",4639.45,"No"
0,"No","Yes",2,"No","Fiber optic","No","Mailed check",143.9,"Yes"
1,"Yes","No",1,"No","Fiber optic","No","Electronic check",69.1,"Yes"
1,"No","Yes",20,"No","Fiber optic","Yes","Electronic check",1776.55,"Yes"
1,"No","No",6,"Yes","Fiber optic","Yes","Bank transfer (automatic)",536.4,"Yes"
0,"No","No",71,"Yes","Fiber optic","Yes","Credit card (automatic)",6172,"No"
0,"No","No",24,"Yes","DSL","No","Mailed check",1559.45,"Yes"
0,"Yes","No",67,"Yes","Fiber optic","Yes","Credit card (automatic)",6079,"Yes"
1,"No","No",1,"No","Fiber optic","Yes","Mailed check",80.85,"Yes"
1,"No","Yes",48,"Yes","Fiber optic","Yes","Mailed check",4029.95,"No"
0,"No","No",37,"Yes","DSL","No","Mailed check",2658.4,"No"
0,"No","No",11,"No_phone_service","DSL","No","Mailed check",383.55,"Yes"
0,"No","No",18,"No","Fiber optic","Yes","Credit card (automatic)",1745.5,"Yes"
